head entity id,Relation_id,tail entity id
1160,2,4982
4982,2,1160
1160,2,4983
4983,2,1160
1160,2,4989
4989,2,1160
1160,2,5059
5059,2,1160
1160,2,5100
5100,2,1160
1160,2,5109
5109,2,1160
1160,2,5115
5115,2,1160
1160,2,5151
5151,2,1160
1160,2,5183
5183,2,1160
1160,2,5216
5216,2,1160
1160,2,5229
5229,2,1160
1160,2,5230
5230,2,1160
1160,2,5281
5281,2,1160
1160,2,5308
5308,2,1160
1160,2,5318
5318,2,1160
1160,2,5326
5326,2,1160
1160,2,5330
5330,2,1160
1160,2,5350
5350,2,1160
1160,2,5385
5385,2,1160
1160,2,5396
5396,2,1160
1160,2,5403
5403,2,1160
1160,2,5422
5422,2,1160
1160,2,5427
5427,2,1160
1160,2,5524
5524,2,1160
1160,2,5532
5532,2,1160
1160,2,5601
5601,2,1160
1160,2,5638
5638,2,1160
1160,2,5654
5654,2,1160
1160,2,5661
5661,2,1160
1160,2,5675
5675,2,1160
1160,2,5676
5676,2,1160
1160,2,5732
5732,2,1160
1160,2,5733
5733,2,1160
1160,2,5776
5776,2,1160
1160,2,5895
5895,2,1160
1160,2,5939
5939,2,1160
1160,2,5952
5952,2,1160
1160,2,5986
5986,2,1160
1160,2,6019
6019,2,1160
1160,2,6039
6039,2,1160
1160,2,6040
6040,2,1160
1160,2,6045
6045,2,1160
1160,2,6080
6080,2,1160
1160,2,6155
6155,2,1160
1160,2,6166
6166,2,1160
1160,2,6188
6188,2,1160
1160,2,6204
6204,2,1160
1160,2,6206
6206,2,1160
1160,2,6218
6218,2,1160
1160,2,6225
6225,2,1160
1160,2,6238
6238,2,1160
1160,2,6298
6298,2,1160
1160,2,6308
6308,2,1160
1160,2,6331
6331,2,1160
1160,2,6348
6348,2,1160
1160,2,6371
6371,2,1160
1160,2,6391
6391,2,1160
1160,2,6513
6513,2,1160
1160,2,6536
6536,2,1160
1160,2,6587
6587,2,1160
1160,2,6656
6656,2,1160
1160,2,6871
6871,2,1160
1160,2,6898
6898,2,1160
1160,2,6907
6907,2,1160
1160,2,6965
6965,2,1160
1160,2,7057
7057,2,1160
1160,2,7058
7058,2,1160
1160,2,7059
7059,2,1160
1160,2,7064
7064,2,1160
1160,2,7085
7085,2,1160
1160,2,7185
7185,2,1160
1160,2,7215
7215,2,1160
1160,2,7297
7297,2,1160
1160,2,7321
7321,2,1160
1160,2,7354
7354,2,1160
1160,2,7369
7369,2,1160
1160,2,7404
7404,2,1160
1160,2,7460
7460,2,1160
1160,2,7574
7574,2,1160
1160,2,7614
7614,2,1160
1160,2,7680
7680,2,1160
1160,2,7758
7758,2,1160
1160,2,7811
7811,2,1160
1160,2,7828
7828,2,1160
1160,2,7876
7876,2,1160
1160,2,8510
8510,2,1160
1160,2,8599
8599,2,1160
1160,2,8758
8758,2,1160
1160,2,8822
8822,2,1160
1160,2,8958
8958,2,1160
1160,2,9070
9070,2,1160
1160,2,9130
9130,2,1160
1160,2,9224
9224,2,1160
1160,2,9260
9260,2,1160
1160,2,9268
9268,2,1160
1160,2,9310
9310,2,1160
1160,2,9357
9357,2,1160
1160,2,9418
9418,2,1160
1160,2,9473
9473,2,1160
1160,2,9518
9518,2,1160
1160,2,9520
9520,2,1160
1160,2,9526
9526,2,1160
1160,2,9535
9535,2,1160
1160,2,9664
9664,2,1160
1160,2,9684
9684,2,1160
1160,2,9709
9709,2,1160
1160,2,9899
9899,2,1160
1160,2,9901
9901,2,1160
1160,2,9958
9958,2,1160
1160,2,9964
9964,2,1160
1160,2,10057
10057,2,1160
1160,2,10443
10443,2,1160
1160,2,10444
10444,2,1160
1160,2,10466
10466,2,1160
1160,2,10468
10468,2,1160
1160,2,10481
10481,2,1160
1160,2,10632
10632,2,1160
1160,2,10646
10646,2,1160
1160,2,10677
10677,2,1160
1160,2,10728
10728,2,1160
1160,2,10743
10743,2,1160
1160,2,10772
10772,2,1160
1160,2,10873
10873,2,1160
1160,2,10993
10993,2,1160
1160,2,10997
10997,2,1160
1160,2,11180
11180,2,1160
1160,2,11256
11256,2,1160
1160,2,11277
11277,2,1160
1160,2,11501
11501,2,1160
1160,2,11589
11589,2,1160
1160,2,11776
11776,2,1160
1160,2,11783
11783,2,1160
1160,2,11811
11811,2,1160
1160,2,11925
11925,2,1160
1160,2,12210
12210,2,1160
1160,2,12294
12294,2,1160
1160,2,12307
12307,2,1160
1160,2,12308
12308,2,1160
1160,2,12372
12372,2,1160
1160,2,12447
12447,2,1160
1160,2,12496
12496,2,1160
1160,2,12499
12499,2,1160
1160,2,12511
12511,2,1160
1160,2,12719
12719,2,1160
1160,2,12723
12723,2,1160
1160,2,12821
12821,2,1160
1160,2,12926
12926,2,1160
1160,2,13148
13148,2,1160
1160,2,13159
13159,2,1160
1160,2,13171
13171,2,1160
1160,2,13194
13194,2,1160
1160,2,13522
13522,2,1160
1160,2,13722
13722,2,1160
1160,2,13929
13929,2,1160
1160,2,13993
13993,2,1160
1160,2,14012
14012,2,1160
1160,2,14099
14099,2,1160
1166,2,2082
2082,2,1166
1166,2,2085
2085,2,1166
1166,2,2136
2136,2,1166
1166,2,2157
2157,2,1166
1166,2,2215
2215,2,1166
1166,2,2246
2246,2,1166
1166,2,2250
2250,2,1166
1166,2,2254
2254,2,1166
1166,2,2256
2256,2,1166
1166,2,2257
2257,2,1166
1166,2,2258
2258,2,1166
1166,2,2276
2276,2,1166
1166,2,2277
2277,2,1166
1166,2,2297
2297,2,1166
1166,2,2307
2307,2,1166
1166,2,2365
2365,2,1166
1166,2,2372
2372,2,1166
1166,2,2430
2430,2,1166
1166,2,2431
2431,2,1166
1166,2,2435
2435,2,1166
1166,2,2441
2441,2,1166
1166,2,2559
2559,2,1166
1166,2,2560
2560,2,1166
1166,2,2561
2561,2,1166
1166,2,2563
2563,2,1166
1166,2,2572
2572,2,1166
1166,2,2574
2574,2,1166
1166,2,2580
2580,2,1166
1166,2,2586
2586,2,1166
1166,2,2598
2598,2,1166
1166,2,2599
2599,2,1166
1166,2,2600
2600,2,1166
1166,2,2601
2601,2,1166
1166,2,2602
2602,2,1166
1166,2,2604
2604,2,1166
1166,2,2618
2618,2,1166
1166,2,2640
2640,2,1166
1166,2,2643
2643,2,1166
1166,2,2644
2644,2,1166
1166,2,2645
2645,2,1166
1166,2,2646
2646,2,1166
1166,2,2655
2655,2,1166
1166,2,2656
2656,2,1166
1166,2,2660
2660,2,1166
1166,2,2666
2666,2,1166
1166,2,2696
2696,2,1166
1166,2,2715
2715,2,1166
1166,2,2721
2721,2,1166
1166,2,2722
2722,2,1166
1166,2,2723
2723,2,1166
1166,2,2736
2736,2,1166
1166,2,2738
2738,2,1166
1166,2,2828
2828,2,1166
1166,2,2844
2844,2,1166
1166,2,2846
2846,2,1166
1166,2,2893
2893,2,1166
1166,2,2904
2904,2,1166
1166,2,2906
2906,2,1166
1166,2,2917
2917,2,1166
1166,2,2938
2938,2,1166
1166,2,2943
2943,2,1166
1166,2,2944
2944,2,1166
1166,2,2947
2947,2,1166
1166,2,2948
2948,2,1166
1166,2,2969
2969,2,1166
1166,2,2985
2985,2,1166
1166,2,2988
2988,2,1166
1166,2,2998
2998,2,1166
1166,2,3000
3000,2,1166
1166,2,3004
3004,2,1166
1166,2,3005
3005,2,1166
1166,2,3028
3028,2,1166
1166,2,3029
3029,2,1166
1166,2,3057
3057,2,1166
1166,2,3090
3090,2,1166
1166,2,3091
3091,2,1166
1166,2,3111
3111,2,1166
1166,2,3118
3118,2,1166
1166,2,3148
3148,2,1166
1166,2,3150
3150,2,1166
1166,2,3151
3151,2,1166
1166,2,3175
3175,2,1166
1166,2,3224
3224,2,1166
1166,2,3252
3252,2,1166
1166,2,3261
3261,2,1166
1166,2,3262
3262,2,1166
1166,2,3264
3264,2,1166
1166,2,3265
3265,2,1166
1166,2,3272
3272,2,1166
1166,2,3284
3284,2,1166
1166,2,3297
3297,2,1166
1166,2,3316
3316,2,1166
1166,2,3319
3319,2,1166
1166,2,3329
3329,2,1166
1166,2,3337
3337,2,1166
1166,2,3356
3356,2,1166
1166,2,3358
3358,2,1166
1166,2,3368
3368,2,1166
1166,2,3401
3401,2,1166
1166,2,3454
3454,2,1166
1166,2,3465
3465,2,1166
1166,2,3489
3489,2,1166
1166,2,3499
3499,2,1166
1166,2,3500
3500,2,1166
1166,2,3502
3502,2,1166
1166,2,3524
3524,2,1166
1166,2,3537
3537,2,1166
1166,2,3541
3541,2,1166
1166,2,3590
3590,2,1166
1166,2,3592
3592,2,1166
1166,2,3593
3593,2,1166
1166,2,3595
3595,2,1166
1166,2,3628
3628,2,1166
1166,2,3662
3662,2,1166
1166,2,3742
3742,2,1166
1166,2,3780
3780,2,1166
1166,2,3785
3785,2,1166
1166,2,3789
3789,2,1166
1166,2,3796
3796,2,1166
1166,2,3820
3820,2,1166
1166,2,3821
3821,2,1166
1166,2,3826
3826,2,1166
1166,2,3854
3854,2,1166
1166,2,3867
3867,2,1166
1166,2,3872
3872,2,1166
1166,2,3879
3879,2,1166
1166,2,3881
3881,2,1166
1166,2,3884
3884,2,1166
1166,2,3939
3939,2,1166
1166,2,3944
3944,2,1166
1166,2,3949
3949,2,1166
1166,2,3951
3951,2,1166
1166,2,3956
3956,2,1166
1166,2,3965
3965,2,1166
1166,2,3967
3967,2,1166
1166,2,3973
3973,2,1166
1166,2,3978
3978,2,1166
1166,2,3980
3980,2,1166
1166,2,4020
4020,2,1166
1166,2,4030
4030,2,1166
1166,2,4060
4060,2,1166
1166,2,4072
4072,2,1166
1166,2,4073
4073,2,1166
1166,2,4093
4093,2,1166
1166,2,4109
4109,2,1166
1166,2,4129
4129,2,1166
1166,2,4132
4132,2,1166
1166,2,4133
4133,2,1166
1166,2,4134
4134,2,1166
1166,2,4139
4139,2,1166
1166,2,4144
4144,2,1166
1166,2,4147
4147,2,1166
1166,2,4175
4175,2,1166
1166,2,4185
4185,2,1166
1166,2,4199
4199,2,1166
1166,2,4219
4219,2,1166
1166,2,4242
4242,2,1166
1166,2,4248
4248,2,1166
1166,2,4250
4250,2,1166
1166,2,4256
4256,2,1166
1166,2,4270
4270,2,1166
1166,2,4294
4294,2,1166
1166,2,4313
4313,2,1166
1166,2,4332
4332,2,1166
1166,2,4367
4367,2,1166
1166,2,4371
4371,2,1166
1166,2,4375
4375,2,1166
1166,2,4377
4377,2,1166
1166,2,4425
4425,2,1166
1166,2,4426
4426,2,1166
1166,2,4451
4451,2,1166
1166,2,4533
4533,2,1166
1166,2,4534
4534,2,1166
1166,2,4539
4539,2,1166
1166,2,4553
4553,2,1166
1166,2,4582
4582,2,1166
1166,2,4588
4588,2,1166
1166,2,4591
4591,2,1166
1166,2,4592
4592,2,1166
1166,2,4596
4596,2,1166
1166,2,4598
4598,2,1166
1166,2,4607
4607,2,1166
1166,2,4613
4613,2,1166
1166,2,4620
4620,2,1166
1166,2,4623
4623,2,1166
1166,2,4624
4624,2,1166
1166,2,4631
4631,2,1166
1166,2,4634
4634,2,1166
1166,2,4636
4636,2,1166
1166,2,4637
4637,2,1166
1166,2,4660
4660,2,1166
1166,2,4662
4662,2,1166
1166,2,4666
4666,2,1166
1166,2,4677
4677,2,1166
1166,2,4684
4684,2,1166
1166,2,4716
4716,2,1166
1166,2,4720
4720,2,1166
1166,2,4726
4726,2,1166
1166,2,4739
4739,2,1166
1166,2,4771
4771,2,1166
1166,2,4802
4802,2,1166
1166,2,4811
4811,2,1166
1166,2,4817
4817,2,1166
1166,2,4856
4856,2,1166
1166,2,4857
4857,2,1166
1166,2,4883
4883,2,1166
1166,2,4896
4896,2,1166
1166,2,4907
4907,2,1166
1166,2,4909
4909,2,1166
1166,2,4919
4919,2,1166
1166,2,4945
4945,2,1166
1166,2,4977
4977,2,1166
1166,2,5004
5004,2,1166
1166,2,5038
5038,2,1166
1166,2,5048
5048,2,1166
1166,2,5073
5073,2,1166
1166,2,5100
5100,2,1166
1166,2,5159
5159,2,1166
1166,2,5189
5189,2,1166
1166,2,5224
5224,2,1166
1166,2,5255
5255,2,1166
1166,2,5293
5293,2,1166
1166,2,5305
5305,2,1166
1166,2,5308
5308,2,1166
1166,2,5356
5356,2,1166
1166,2,5421
5421,2,1166
1166,2,5425
5425,2,1166
1166,2,5445
5445,2,1166
1166,2,5447
5447,2,1166
1166,2,5499
5499,2,1166
1166,2,5502
5502,2,1166
1166,2,5504
5504,2,1166
1166,2,5510
5510,2,1166
1166,2,5526
5526,2,1166
1166,2,5541
5541,2,1166
1166,2,5551
5551,2,1166
1166,2,5676
5676,2,1166
1166,2,5678
5678,2,1166
1166,2,5724
5724,2,1166
1166,2,5774
5774,2,1166
1166,2,5782
5782,2,1166
1166,2,5794
5794,2,1166
1166,2,5801
5801,2,1166
1166,2,5894
5894,2,1166
1166,2,5938
5938,2,1166
1166,2,5961
5961,2,1166
1166,2,5964
5964,2,1166
1166,2,6018
6018,2,1166
1166,2,6048
6048,2,1166
1166,2,6093
6093,2,1166
1166,2,6135
6135,2,1166
1166,2,6137
6137,2,1166
1166,2,6156
6156,2,1166
1166,2,6178
6178,2,1166
1166,2,6204
6204,2,1166
1166,2,6206
6206,2,1166
1166,2,6238
6238,2,1166
1166,2,6265
6265,2,1166
1166,2,6268
6268,2,1166
1166,2,6271
6271,2,1166
1166,2,6285
6285,2,1166
1166,2,6303
6303,2,1166
1166,2,6321
6321,2,1166
1166,2,6379
6379,2,1166
1166,2,6392
6392,2,1166
1166,2,6394
6394,2,1166
1166,2,6434
6434,2,1166
1166,2,6454
6454,2,1166
1166,2,6515
6515,2,1166
1166,2,6522
6522,2,1166
1166,2,6538
6538,2,1166
1166,2,6560
6560,2,1166
1166,2,6564
6564,2,1166
1166,2,6567
6567,2,1166
1166,2,6572
6572,2,1166
1166,2,6575
6575,2,1166
1166,2,6589
6589,2,1166
1166,2,6621
6621,2,1166
1166,2,6631
6631,2,1166
1166,2,6655
6655,2,1166
1166,2,6765
6765,2,1166
1166,2,6826
6826,2,1166
1166,2,6878
6878,2,1166
1166,2,6899
6899,2,1166
1166,2,6915
6915,2,1166
1166,2,6936
6936,2,1166
1166,2,6939
6939,2,1166
1166,2,6947
6947,2,1166
1166,2,6954
6954,2,1166
1166,2,6958
6958,2,1166
1166,2,7084
7084,2,1166
1166,2,7107
7107,2,1166
1166,2,7112
7112,2,1166
1166,2,7144
7144,2,1166
1166,2,7246
7246,2,1166
1166,2,7248
7248,2,1166
1166,2,7249
7249,2,1166
1166,2,7388
7388,2,1166
1166,2,7434
7434,2,1166
1166,2,7456
7456,2,1166
1166,2,7475
7475,2,1166
1166,2,7511
7511,2,1166
1166,2,7547
7547,2,1166
1166,2,7549
7549,2,1166
1166,2,7569
7569,2,1166
1166,2,7580
7580,2,1166
1166,2,7604
7604,2,1166
1166,2,7623
7623,2,1166
1166,2,7664
7664,2,1166
1166,2,7700
7700,2,1166
1166,2,7722
7722,2,1166
1166,2,7747
7747,2,1166
1166,2,7785
7785,2,1166
1166,2,7825
7825,2,1166
1166,2,7871
7871,2,1166
1166,2,7907
7907,2,1166
1166,2,7929
7929,2,1166
1166,2,7964
7964,2,1166
1166,2,7977
7977,2,1166
1166,2,8030
8030,2,1166
1166,2,8034
8034,2,1166
1166,2,8048
8048,2,1166
1166,2,8090
8090,2,1166
1166,2,8132
8132,2,1166
1166,2,8163
8163,2,1166
1166,2,8228
8228,2,1166
1166,2,8292
8292,2,1166
1166,2,8328
8328,2,1166
1166,2,8375
8375,2,1166
1166,2,8399
8399,2,1166
1166,2,8400
8400,2,1166
1166,2,8405
8405,2,1166
1166,2,8506
8506,2,1166
1166,2,8539
8539,2,1166
1166,2,8551
8551,2,1166
1166,2,8569
8569,2,1166
1166,2,8577
8577,2,1166
1166,2,8609
8609,2,1166
1166,2,8712
8712,2,1166
1166,2,8758
8758,2,1166
1166,2,8830
8830,2,1166
1166,2,8886
8886,2,1166
1166,2,8895
8895,2,1166
1166,2,8951
8951,2,1166
1166,2,9069
9069,2,1166
1166,2,9084
9084,2,1166
1166,2,9163
9163,2,1166
1166,2,9219
9219,2,1166
1166,2,9235
9235,2,1166
1166,2,9264
9264,2,1166
1166,2,9285
9285,2,1166
1166,2,9351
9351,2,1166
1166,2,9371
9371,2,1166
1166,2,9378
9378,2,1166
1166,2,9400
9400,2,1166
1166,2,9404
9404,2,1166
1166,2,9472
9472,2,1166
1166,2,9488
9488,2,1166
1166,2,9490
9490,2,1166
1166,2,9503
9503,2,1166
1166,2,9555
9555,2,1166
1166,2,9560
9560,2,1166
1166,2,9617
9617,2,1166
1166,2,9655
9655,2,1166
1166,2,9774
9774,2,1166
1166,2,9905
9905,2,1166
1166,2,9947
9947,2,1166
1166,2,9998
9998,2,1166
1166,2,10070
10070,2,1166
1166,2,10128
10128,2,1166
1166,2,10137
10137,2,1166
1166,2,10164
10164,2,1166
1166,2,10259
10259,2,1166
1166,2,10280
10280,2,1166
1166,2,10353
10353,2,1166
1166,2,10385
10385,2,1166
1166,2,10433
10433,2,1166
1166,2,10498
10498,2,1166
1166,2,10525
10525,2,1166
1166,2,10552
10552,2,1166
1166,2,10598
10598,2,1166
1166,2,10601
10601,2,1166
1166,2,10652
10652,2,1166
1166,2,10654
10654,2,1166
1166,2,10665
10665,2,1166
1166,2,10731
10731,2,1166
1166,2,10769
10769,2,1166
1166,2,10801
10801,2,1166
1166,2,10810
10810,2,1166
1166,2,10830
10830,2,1166
1166,2,10864
10864,2,1166
1166,2,10885
10885,2,1166
1166,2,10933
10933,2,1166
1166,2,10971
10971,2,1166
1166,2,11000
11000,2,1166
1166,2,11036
11036,2,1166
1166,2,11048
11048,2,1166
1166,2,11057
11057,2,1166
1166,2,11119
11119,2,1166
1166,2,11140
11140,2,1166
1166,2,11155
11155,2,1166
1166,2,11182
11182,2,1166
1166,2,11229
11229,2,1166
1166,2,11245
11245,2,1166
1166,2,11292
11292,2,1166
1166,2,11323
11323,2,1166
1166,2,11416
11416,2,1166
1166,2,11504
11504,2,1166
1166,2,11617
11617,2,1166
1166,2,11692
11692,2,1166
1166,2,11775
11775,2,1166
1166,2,11833
11833,2,1166
1166,2,11991
11991,2,1166
1166,2,12046
12046,2,1166
1166,2,12056
12056,2,1166
1166,2,12104
12104,2,1166
1166,2,12257
12257,2,1166
1166,2,12265
12265,2,1166
1166,2,12317
12317,2,1166
1166,2,12380
12380,2,1166
1166,2,12558
12558,2,1166
1166,2,12637
12637,2,1166
1166,2,12639
12639,2,1166
1166,2,12645
12645,2,1166
1166,2,12751
12751,2,1166
1166,2,12780
12780,2,1166
1166,2,12788
12788,2,1166
1166,2,12794
12794,2,1166
1166,2,12795
12795,2,1166
1166,2,12821
12821,2,1166
1166,2,12828
12828,2,1166
1166,2,12833
12833,2,1166
1166,2,12836
12836,2,1166
1166,2,12838
12838,2,1166
1166,2,12839
12839,2,1166
1166,2,12844
12844,2,1166
1166,2,12847
12847,2,1166
1166,2,12849
12849,2,1166
1166,2,12857
12857,2,1166
1166,2,12866
12866,2,1166
1166,2,12868
12868,2,1166
1166,2,12883
12883,2,1166
1166,2,12888
12888,2,1166
1166,2,12894
12894,2,1166
1166,2,12899
12899,2,1166
1166,2,12912
12912,2,1166
1166,2,12913
12913,2,1166
1166,2,12914
12914,2,1166
1166,2,12925
12925,2,1166
1166,2,12988
12988,2,1166
1166,2,12993
12993,2,1166
1166,2,12999
12999,2,1166
1166,2,13004
13004,2,1166
1166,2,13021
13021,2,1166
1166,2,13024
13024,2,1166
1166,2,13028
13028,2,1166
1166,2,13033
13033,2,1166
1166,2,13057
13057,2,1166
1166,2,13086
13086,2,1166
1166,2,13129
13129,2,1166
1166,2,13186
13186,2,1166
1166,2,13190
13190,2,1166
1166,2,13303
13303,2,1166
1166,2,13407
13407,2,1166
1166,2,13462
13462,2,1166
1166,2,13597
13597,2,1166
1166,2,13638
13638,2,1166
1166,2,13760
13760,2,1166
1166,2,13836
13836,2,1166
1166,2,14008
14008,2,1166
1166,2,14062
14062,2,1166
1166,2,14098
14098,2,1166
1166,2,14144
14144,2,1166
1166,2,14158
14158,2,1166
1167,2,2073
2073,2,1167
1167,2,2085
2085,2,1167
1167,2,2087
2087,2,1167
1167,2,2088
2088,2,1167
1167,2,2112
2112,2,1167
1167,2,2117
2117,2,1167
1167,2,2136
2136,2,1167
1167,2,2138
2138,2,1167
1167,2,2179
2179,2,1167
1167,2,2181
2181,2,1167
1167,2,2184
2184,2,1167
1167,2,2190
2190,2,1167
1167,2,2194
2194,2,1167
1167,2,2198
2198,2,1167
1167,2,2214
2214,2,1167
1167,2,2216
2216,2,1167
1167,2,2250
2250,2,1167
1167,2,2253
2253,2,1167
1167,2,2254
2254,2,1167
1167,2,2255
2255,2,1167
1167,2,2257
2257,2,1167
1167,2,2263
2263,2,1167
1167,2,2271
2271,2,1167
1167,2,2277
2277,2,1167
1167,2,2295
2295,2,1167
1167,2,2297
2297,2,1167
1167,2,2298
2298,2,1167
1167,2,2306
2306,2,1167
1167,2,2307
2307,2,1167
1167,2,2308
2308,2,1167
1167,2,2339
2339,2,1167
1167,2,2366
2366,2,1167
1167,2,2403
2403,2,1167
1167,2,2419
2419,2,1167
1167,2,2421
2421,2,1167
1167,2,2431
2431,2,1167
1167,2,2436
2436,2,1167
1167,2,2441
2441,2,1167
1167,2,2454
2454,2,1167
1167,2,2457
2457,2,1167
1167,2,2465
2465,2,1167
1167,2,2467
2467,2,1167
1167,2,2469
2469,2,1167
1167,2,2482
2482,2,1167
1167,2,2483
2483,2,1167
1167,2,2553
2553,2,1167
1167,2,2570
2570,2,1167
1167,2,2582
2582,2,1167
1167,2,2587
2587,2,1167
1167,2,2589
2589,2,1167
1167,2,2597
2597,2,1167
1167,2,2598
2598,2,1167
1167,2,2599
2599,2,1167
1167,2,2607
2607,2,1167
1167,2,2615
2615,2,1167
1167,2,2616
2616,2,1167
1167,2,2620
2620,2,1167
1167,2,2633
2633,2,1167
1167,2,2640
2640,2,1167
1167,2,2644
2644,2,1167
1167,2,2645
2645,2,1167
1167,2,2655
2655,2,1167
1167,2,2656
2656,2,1167
1167,2,2660
2660,2,1167
1167,2,2666
2666,2,1167
1167,2,2667
2667,2,1167
1167,2,2673
2673,2,1167
1167,2,2683
2683,2,1167
1167,2,2692
2692,2,1167
1167,2,2719
2719,2,1167
1167,2,2720
2720,2,1167
1167,2,2722
2722,2,1167
1167,2,2723
2723,2,1167
1167,2,2724
2724,2,1167
1167,2,2725
2725,2,1167
1167,2,2732
2732,2,1167
1167,2,2735
2735,2,1167
1167,2,2736
2736,2,1167
1167,2,2737
2737,2,1167
1167,2,2739
2739,2,1167
1167,2,2755
2755,2,1167
1167,2,2756
2756,2,1167
1167,2,2757
2757,2,1167
1167,2,2758
2758,2,1167
1167,2,2828
2828,2,1167
1167,2,2877
2877,2,1167
1167,2,2912
2912,2,1167
1167,2,2915
2915,2,1167
1167,2,2935
2935,2,1167
1167,2,2940
2940,2,1167
1167,2,2943
2943,2,1167
1167,2,2944
2944,2,1167
1167,2,2947
2947,2,1167
1167,2,2966
2966,2,1167
1167,2,2997
2997,2,1167
1167,2,3005
3005,2,1167
1167,2,3015
3015,2,1167
1167,2,3019
3019,2,1167
1167,2,3042
3042,2,1167
1167,2,3056
3056,2,1167
1167,2,3057
3057,2,1167
1167,2,3060
3060,2,1167
1167,2,3081
3081,2,1167
1167,2,3094
3094,2,1167
1167,2,3118
3118,2,1167
1167,2,3148
3148,2,1167
1167,2,3150
3150,2,1167
1167,2,3174
3174,2,1167
1167,2,3175
3175,2,1167
1167,2,3188
3188,2,1167
1167,2,3208
3208,2,1167
1167,2,3241
3241,2,1167
1167,2,3246
3246,2,1167
1167,2,3250
3250,2,1167
1167,2,3252
3252,2,1167
1167,2,3265
3265,2,1167
1167,2,3268
3268,2,1167
1167,2,3272
3272,2,1167
1167,2,3275
3275,2,1167
1167,2,3301
3301,2,1167
1167,2,3312
3312,2,1167
1167,2,3323
3323,2,1167
1167,2,3325
3325,2,1167
1167,2,3327
3327,2,1167
1167,2,3337
3337,2,1167
1167,2,3356
3356,2,1167
1167,2,3358
3358,2,1167
1167,2,3365
3365,2,1167
1167,2,3368
3368,2,1167
1167,2,3369
3369,2,1167
1167,2,3371
3371,2,1167
1167,2,3373
3373,2,1167
1167,2,3377
3377,2,1167
1167,2,3378
3378,2,1167
1167,2,3381
